id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,police_station,closed_datetime,resolved_datetime,created_by_id,duration_min,start_hour
FKID004386,planned,public_event,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",12.9837267,77.5293267,unknown,West Zone 2,Magadi Road,,2023-12-03 09:49:46+00:00,False,High,unknown,closed,ಶ್ರೀ ಗೋಪಾಲಯ್ಯನವರು ಎಂಎಲ್ಎ ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ ರವರಿಂದ ಹಿಂದೂ ಸಮಾಜೋತ್ಸವ ಸುಮಾರು ಸಾವಿರ ಜನ ಕಾರ್ಯಕರ್ತರು ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ ಕೆರೆ ಮೈದಾನ ದಲ್ಲಿ ಸೇರಿರುತ್ತಾರೆ,Kamakshipalya,,,FKUSR00746,,
FKID004426,planned,public_event,"Varthur - Sarjapur Road, Gunjur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560087, India",12.92080865,77.73643041,unknown,East Zone 1,Non-corridor,2023-12-03 12:05:46+00:00,2023-12-04 11:35:46+00:00,True,Low,unknown,closed,[PERSON],Whitefield,,,FKUSR00009,1410.0,12.0
FKID004427,planned,construction,"Vinoba Nagar Main Road, Gogappa Industrial Area, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",13.0256154,77.6199225,unknown,North Zone 1,Non-corridor,,2023-12-04 14:00:46+00:00,False,Low,unknown,closed,Drainage work is going on near [LOCATION] towards [LOCATION],K.G. Halli,,,FKUSR00304,,
FKID004430,planned,public_event,"Haralur Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",12.9017824,77.6605353,unknown,unknown,Non-corridor,,2024-01-20 19:00:46+00:00,False,Low,unknown,closed,Local Festival and maddhuramma fair going on 14th Sunday ..huge crowd and narrow road due to traffic slow movement sir,Bellandur,,,FKUSR00040,,
FKID004448,planned,construction,"2nd Main Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0450176,77.5816628,unknown,unknown,ORR North 2,,2024-02-21 03:30:46+00:00,False,High,unknown,closed,BWSSB pipe line work slow moving traffic hebbal cricle towards badrappa layout,Kodigehalli,,,FKUSR00080,,
FKID004467,planned,procession,"Magadi Main Road, BEL Stage 2, Bharath Nagar, Bengaluru, Karnataka. Pin-560091 (India)",12.9821891,77.4802964,unknown,West Zone 1,Non-corridor,,2023-11-12 22:16:46+00:00,True,Low,unknown,closed,Thumakuru mattada [PERSON] procession,Kamakshipalya,,,FKUSR01110,,
FKID004477,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695191,77.7006056,unknown,East Zone 1,ORR East 2,,2023-12-06 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004486,planned,public_event,"ತಲುಪಲು ಚೌಡಯ್ಯ ರಸ್ತೆ, ಚಕ್ರವರ್ತಿ ಲೇಔಟ್, ವಸಂತ ನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560001, India",12.99378563,77.58500934,unknown,Central Zone 2,Bellary Road 1,2023-11-12 17:05:46+00:00,2023-11-13 10:05:46+00:00,True,High,unknown,closed,[PERSON] at [PERSON].,High ground,,,FKUSR00009,1020.0,17.0
FKID004509,planned,procession,"Sri Dinne Anjaneya Swamy Temple Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",12.9016722,77.6605921,unknown,unknown,Non-corridor,,2024-01-22 03:05:46+00:00,True,Low,unknown,closed,[PERSON] jatr Harluru Road,Bellandur,,,FKUSR00125,,
FKID004527,planned,public_event,"D Group Employees Layout, Yarappanahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",13.09944256,77.6981959,unknown,unknown,Non-corridor,,2023-12-07 05:05:46+00:00,False,Low,north_west,closed,public event,K.R. Pura,,,FKUSR00881,,
FKID004535,planned,protest,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",13.184446,77.6797199,unknown,unknown,Non-corridor,,2023-11-14 23:15:46+00:00,False,Low,unknown,closed,Airport taxi drivers protest begur galamma circle to towards airport so trffic slow moment,Chikkajala,2023-11-14 23:15:22.011742+00:00,,FKUSR00576,,
FKID004537,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694366,77.7006513,unknown,East Zone 1,ORR East 2,,2023-12-07 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004555,planned,construction,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9696116,77.7009772,unknown,East Zone 1,ORR East 2,,2023-11-15 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004557,planned,construction,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0511128,77.5930445,unknown,North Zone 1,Bellary Road 1,,2023-12-07 17:20:46+00:00,False,High,unknown,closed,ಕೆಂಪಾಪುರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಎನ್ ಎಚ್ ಐ ರವರು ಬ್ಯಾರಿಕೆಟ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಸರ್,Kodigehalli,,,FKUSR00005,,
FKID004563,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694104,77.7006492,unknown,East Zone 1,ORR East 2,,2023-11-16 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004585,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694271,77.7006105,unknown,East Zone 1,ORR East 2,,2024-01-09 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004594,planned,construction,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",12.8973337,77.599845,unknown,South Zone 2,Bannerghata Road,,2024-01-19 02:43:46+00:00,False,High,unknown,closed,Slow moving traffic from IIMB towards [PERSON] due to bwssb work.,J.P. Nagar,,,FKUSR00213,,
FKID004597,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695647,77.7006957,unknown,East Zone 1,ORR East 2,,2023-11-17 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004603,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695046,77.7005611,unknown,East Zone 1,ORR East 2,,2023-12-08 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004609,planned,public_event,"Sri Sathyanarayana Swamy Temple Road, Kakathiyanagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560061 (India)",12.9180359,77.5467202,unknown,West Zone 1,Non-corridor,,2023-11-17 11:19:46+00:00,False,Low,unknown,closed,Birthday day of local leader,K.S. Layout,,,FKUSR01508,,
FKID004622,planned,construction,"4th Cross Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0260297,77.5803894,unknown,West Zone 2,Non-corridor,,2023-12-14 21:39:46+00:00,False,Low,unknown,closed,[PERSON] cross to [LOCATION] sir,Sadashivanagar,,,FKUSR00346,,
FKID004629,planned,public_event,"1st Main Road, Ramaiah Industrial Estate, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",12.988794,77.4938951,unknown,West Zone 1,Magadi Road,,2023-11-18 07:35:46+00:00,False,High,unknown,closed,10 ದೇವರುಗಳ ಮೆರವಣೆಗೆ,Kamakshipalya,,,FKUSR00464,,
FKID004632,planned,public_event,"Muthanalluru Road, Huskur, Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India",12.85849674,77.70843889,unknown,unknown,Non-corridor,2024-01-19 12:05:46+00:00,2024-01-22 11:35:46+00:00,True,Low,unknown,closed,[PERSON] Festival,Electronic City,,,FKUSR00009,4290.0,12.0
FKID004640,planned,construction,"KV Jairam Road, BGS Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",13.0728062,77.6022497,unknown,North Zone 1,Non-corridor,,2023-12-09 02:40:46+00:00,True,Low,unknown,closed,[LOCATION] road working sir,Hebbala,,,FKUSR00005,,
FKID004641,planned,public_event,"4th Cross Road, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8983117,77.6055099,unknown,South Zone 2,Non-corridor,,2024-01-10 08:05:46+00:00,True,Low,unknown,closed,Town festival in [LOCATION] town some streets traffic is diverted sir so traffic heavy moving towards hsbc junction from [LOCATION] junction sir,Mico Layout,,,FKUSR00025,,
FKID004642,planned,construction,"Anjanapura Main Road, Kristal Dolomite, Narayana Nagar, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",12.8819199,77.5504489,unknown,South Zone 1,Non-corridor,,2024-01-10 08:26:46+00:00,False,Low,unknown,closed,[LOCATION] sanitary work in progress sir not a traffic issue sir,Thalagattapura,,,FKUSR00235,,
FKID004644,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695891,77.7006312,unknown,East Zone 1,ORR East 2,,2024-01-10 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004646,planned,construction,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693211,77.7012017,unknown,East Zone 1,ORR East 2,,2023-11-19 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004653,planned,construction,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0493257,77.645601,unknown,East Zone 2,Non-corridor,,2024-01-15 10:55:46+00:00,True,Low,unknown,closed,White tapping work is going on sir,Hennuru,2024-01-15 03:38:24.338701+00:00,,FKUSR00318,,
FKID004662,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9696589,77.7006699,unknown,East Zone 1,ORR East 2,,2023-12-09 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004670,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694684,77.7006456,unknown,East Zone 1,ORR East 2,,2024-01-11 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004680,planned,construction,"Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.026383,77.5803894,unknown,North Zone 2,Non-corridor,,2023-12-09 21:19:46+00:00,False,Low,unknown,closed,Footpath work [LOCATION] to [LOCATION] traffic movement slow only pikhour movement sir,Kodigehalli,,,FKUSR00346,,
FKID004684,planned,construction,"Subramanyapura Main Road, Canara Bank Colony, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",12.9093833,77.5496433,unknown,South Zone 1,Non-corridor,,2024-01-06 23:30:46+00:00,False,Low,unknown,closed,[LOCATION] work going on Uttarahalli main road,K.S. Layout,2023-12-24 09:04:57.273438+00:00,,FKUSR00775,,
FKID004700,planned,public_event,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.013618,77.5542469,unknown,West Zone 2,West of Chord Road,,2023-11-20 02:27:46+00:00,False,High,unknown,closed,"Towards rajakumar road, 19th main right 1st block junction sri krishna rata yatre",Malleshwaram,,,FKUSR00812,,
FKID004703,planned,procession,"G Narayana Kumar Road, Kamakshipalya Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",12.9853508,77.5272773,unknown,West Zone 1,Magadi Road,2023-11-20 07:51:46+00:00,2023-11-20 08:52:46+00:00,False,High,unknown,closed,ದೇವರ ಉತ್ಸಾಹ,Kamakshipalya,,,FKUSR00056,61.0,7.0
FKID004707,planned,public_event,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",12.9899462,77.4871512,unknown,West Zone 1,Non-corridor,2023-12-10 04:52:46+00:00,2023-12-09 18:05:46+00:00,True,Low,unknown,closed,Anjineya swamy ಬ್ರಹ್ಮರಥೋತ್ಸವ,Kamakshipalya,,,FKUSR00464,-647.0,4.0
FKID004711,planned,public_event,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",12.990028,77.4871935,unknown,West Zone 1,Non-corridor,,2023-12-12 18:05:46+00:00,True,Low,unknown,closed,ಅಂಜನೇಯ ಸ್ವಾಮಿಯ ಬ್ರಹ್ಮರಥೋತ್ಸವ,Kamakshipalya,,,FKUSR00464,,
FKID004721,planned,vip_movement,"Nadagowda Gollahalli, Gollahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",13.07936896,77.67621801,unknown,unknown,Non-corridor,,2023-12-10 06:05:46+00:00,False,Low,west,closed,Vip Movement,Hennuru,,,FKUSR00881,,
FKID004722,planned,construction,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",13.0571787,77.4734718,unknown,unknown,Non-corridor,,2023-11-20 14:32:46+00:00,False,Low,unknown,closed,Tumkur higway near to nice road  work going on sir,No Police Station,,,FKUSR01203,,
FKID004726,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693962,77.7007254,unknown,unknown,ORR East 2,,2024-01-23 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004740,planned,construction,"Dr Rajgopal Road, Amar Jyothi Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0366434,77.5746848,unknown,North Zone 2,Non-corridor,2024-01-11 23:03:46+00:00,2024-03-07 23:03:46+00:00,False,Low,unknown,closed,[PERSON] main road traffic moment slow only pikhour time sir,Kodigehalli,2024-02-05 04:44:05.170948+00:00,,FKUSR00346,80640.0,23.0
FKID004741,planned,construction,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",12.8973454,77.5999179,unknown,South Zone 2,Bannerghata Road,,2024-01-19 20:12:46+00:00,False,High,unknown,closed,[LOCATION] work in progress infront of vishaal maart so traffic moving slowly from hsbc junction to [LOCATION] junction sir,J.P. Nagar,,,FKUSR00025,,
FKID004750,planned,procession,"Bagaluru Main Road, Columbus Square, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",13.1215483,77.6207367,unknown,North Zone 2,Non-corridor,,2023-12-10 18:02:46+00:00,True,Low,unknown,closed,Hindu samajostava procession bagaluru cross towards reva collage junction sir. Traffic movement is slow sir,Yelahanka,,,FKUSR00215,,
FKID004753,planned,procession,"1st Cross Road, AK Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",12.930218,77.6085546,unknown,South Zone 2,Non-corridor,,2023-12-11 04:50:46+00:00,False,Low,unknown,closed,Hindu Samajothsava proccession from [LOCATION] main road to Swamy [PERSON] ground btm 2nd stage.,Mico Layout,,,FKUSR01532,,
FKID004760,planned,construction,"10th Cross Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0470033,77.5673414,unknown,North Zone 1,ORR North 2,,2023-12-11 08:56:46+00:00,False,High,unknown,closed,Railway  underpass  underpass work progress sir,Kodigehalli,,,FKUSR00026,,
FKID004766,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9696624,77.7005323,unknown,East Zone 1,ORR East 2,,2023-11-22 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004771,planned,public_event,"Herohalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India",12.99037089,77.4873556,unknown,West Zone 1,Non-corridor,2023-12-09 12:05:46+00:00,2023-12-11 12:05:46+00:00,True,Low,unknown,closed,[PERSON],Kamakshipalya,,,FKUSR00009,2880.0,12.0
FKID004784,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969397,77.7006524,unknown,East Zone 1,ORR East 2,,2023-11-23 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004792,planned,public_event,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9939167,77.6630384,unknown,Central Zone 1,ORR North 1,,2024-01-12 04:44:46+00:00,True,High,unknown,closed,Benniganahalli o.m.road,Banaswadi,,,FKUSR00417,,
FKID004799,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969499,77.7006104,unknown,East Zone 1,ORR East 2,,2023-12-12 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004823,planned,construction,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0556221,77.6471416,unknown,East Zone 2,Non-corridor,,2023-11-24 06:05:46+00:00,True,Low,unknown,closed,White tapping work is in progress at Hennur bagalur main road sir,Hennuru,2023-11-24 01:39:45.883949+00:00,,FKUSR00694,,
FKID004848,planned,construction,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693762,77.7012364,unknown,East Zone 1,ORR East 2,,2024-01-12 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004856,planned,construction,"Hennur Main Road, Chowriappa Constellation, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0547666,77.6465688,unknown,East Zone 2,Non-corridor,,2023-11-28 23:05:46+00:00,False,Low,unknown,closed,[LOCATION] sir k narayanapura hattira White topping work nadiyuttiruvudrinda vehicle movement slow ide ide sir [PERSON],Hennuru,,,FKUSR01551,,
FKID004866,planned,construction,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0446193,77.5828983,unknown,unknown,ORR North 2,,2024-01-24 00:55:46+00:00,False,High,unknown,closed,BWSSB work at [LOCATION] NEAR  bhadrapp layout sir,Kodigehalli,,,FKUSR00026,,
FKID004884,planned,public_event,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.160686,77.5955777,unknown,unknown,Non-corridor,,2023-11-26 11:35:46+00:00,False,Low,unknown,closed,Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic,Chikkajala,,,FKUSR01555,,
FKID004885,planned,public_event,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.1607775,77.5956523,unknown,unknown,Non-corridor,,2023-11-26 11:36:46+00:00,False,Low,unknown,closed,Terra form singer  [PERSON] concert.                     Chapparakallu road  stone hills international school junction slow moving traffic,Chikkajala,,,FKUSR01555,,
FKID004886,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695686,77.7006655,unknown,East Zone 1,ORR East 2,,2024-01-13 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004887,planned,public_event,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.160686,77.5955777,unknown,unknown,Non-corridor,,2023-11-26 11:35:46+00:00,False,Low,unknown,closed,Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic,Chikkajala,,,FKUSR01555,,
FKID004893,planned,construction,"Outer Ring Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0468481,77.5672233,unknown,North Zone 1,ORR North 2,,2023-12-18 08:35:46+00:00,False,High,unknown,closed,Central Government railway underpass work progress sir,Kodigehalli,,,FKUSR00026,,
FKID004903,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694511,77.7006392,unknown,unknown,ORR East 2,,2024-01-24 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,HAL Old Airport,,,FKUSR00043,,
FKID004906,planned,public_event,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",12.9381563,77.746941,unknown,East Zone 1,Non-corridor,,2023-11-27 09:40:46+00:00,False,Low,unknown,closed,Due to Sunday market traffic slow movement sir.,Whitefield,,,FKUSR01559,,
FKID004910,planned,construction,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896763,77.6638225,unknown,Central Zone 1,Non-corridor,,2023-12-13 01:58:46+00:00,True,Low,unknown,closed,[LOCATION] work Nagavarapalya circle too words om road benniganahalli,Banaswadi,,,FKUSR00417,,
FKID004913,planned,construction,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0317617,77.5873317,unknown,North Zone 2,Bellary Road 1,,2024-01-12 23:40:46+00:00,False,High,unknown,closed,Median repair,Kodigehalli,2024-01-12 23:38:23.023821+00:00,,FKUSR00285,,
FKID004918,planned,construction,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896747,77.6638512,unknown,Central Zone 1,Non-corridor,,2023-12-13 02:04:46+00:00,True,Low,unknown,closed,BWSSB WORK,Banaswadi,,,FKUSR00417,,
FKID004925,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695397,77.700574,unknown,East Zone 1,ORR East 2,,2023-11-27 21:01:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004947,planned,construction,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395979,77.6418066,unknown,East Zone 2,Airport New South Road,,2023-12-13 18:10:46+00:00,True,High,unknown,closed,[LOCATION] work progress to digging road for the pipeline work near [LOCATION] towards [LOCATION] from horamavu agara,Hennuru,,,FKUSR00672,,
FKID004956,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695233,77.7005979,unknown,East Zone 1,ORR East 2,,2023-12-14 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID004985,planned,construction,"Vinoba Nagar Main Road, Muniswamappa Layout, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",13.0245468,77.6196009,unknown,North Zone 1,Non-corridor,,2023-12-14 20:40:46+00:00,False,Low,unknown,closed,BWSSB near CMA grand,K.G. Halli,,,FKUSR00304,,
FKID004996,planned,construction,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9895377,77.6638443,unknown,Central Zone 1,Non-corridor,,2023-12-14 20:12:46+00:00,True,Low,unknown,closed,BWSSB WORK,Banaswadi,,,FKUSR00417,,
FKID005004,planned,construction,"Iblur Military Area, 7th Cross Road, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",12.90769949,77.65681744,unknown,South Zone 2,Non-corridor,,2023-12-30 00:05:46+00:00,False,Low,south,closed,demo,Bellandur,,,FKUSR00881,,
FKID005030,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694376,77.7006327,unknown,East Zone 1,ORR East 2,,2023-12-15 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
FKID005040,planned,others,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0393192,77.6416992,unknown,North Zone 1,Airport New South Road,,2023-12-15 19:24:46+00:00,False,High,unknown,closed,BWSSB WORK,Hennuru,,,FKUSR01574,,
FKID005046,planned,construction,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695049,77.7006885,unknown,East Zone 1,ORR East 2,,2023-12-16 09:05:46+00:00,False,High,unknown,closed,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,HAL Old Airport,,,FKUSR00043,,
